URL,Company Name,Company URL,Job Title,Description Summary,Skills,Compensation,Location,Employment Type,Experience Level,Department,Crypto Focus,Source,Date
https://jobs.ashbyhq.com/Sardine/ca1e0aab-4a2c-4b8b-aedf-6e58de58e382,Sardine,,Analytics Engineer,,,,,,,,,Ashby: Sardine,2026-04-03T20:12:15.073+00:00
https://jobs.multicoin.capital/companies/breeze-2-52bf00fb-a93c-4590-9635-bdc06a78f05e/jobs/73281128-sales-engineer-payments#content,Breeze,breeze.com,Sales Engineer - Payments,"As a Sales Engineer at Breeze, you will support the sales team by driving technical conversations and assisting in complex deals. The role involves translating payment infrastructure and APIs into tailored solutions for customers while ensuring smooth transitions from pre-sales to implementation.",Sales Engineering; Payments; APIs; SDKs; System Integrations; Fintech; Technical Sales; Problem-solving; Customer Engagement; Prototyping,,Remote,Full-time,Mid,Sales & Business Development,Payments,Jobs | Multicoin Capital Job Board,2026-04-03T20:01:25.000Z
https://jobs.solana.com/companies/sphere-2-616d53dc-510a-46c7-a2a6-e569d8c70b50/jobs/73288750-product-manager-brazil#content,Sphere,sphere.com,Product Manager - Brazil,"The Product Manager for Brazil will own the product roadmap for cross-border payment initiatives, working with banking partners to launch stablecoin-powered products. The role involves leading product discovery, API integration strategy, and collaborating with engineering teams to ensure successful product delivery.",Product Management; Payments; API Integration; Banking; Financial Regulation; Cross-border Payments; Stakeholder Management; Data Analysis; English; Portuguese,,Remote,Full-time,Mid,Product,Infrastructure,Jobs | Solana Network Opportunities Job Board,2026-04-03T20:01:24.000Z
https://coinbase.getro.com/companies/cointracker/jobs/73270642-business-lead-frame#content,CoinTracker,cointracker.com,"Business Lead, Frame","The Business Lead for Frame at CoinTracker will co-lead the initiative to provide AI-powered financial and tax planning services. This role involves overseeing growth, marketing, partnerships, and client experience while working closely with the Technical & Product Lead.",Growth Marketing; Partnership Development; Client Experience; Compliance; Team Operations; Financial Planning; Tax Planning; Customer Acquisition; Onboarding; Team Hiring,,Remote,Full-time,Mid,Operations,Infrastructure,Jobs | Coinbase Job Board,2026-04-03T19:46:24.000Z
https://coinbase.getro.com/companies/wave-mobile-money-2/jobs/73257904-merchant-opening-territory-lead#content,Wave Mobile Money,wavemobilemoney.com,Merchant Opening Territory Lead,The Merchant Opening Territory Lead will oversee the deployment of merchant products and lead a team focused on expanding the merchant network and enhancing merchant satisfaction. This role is crucial for driving business growth in the region.,Business Development; Merchant Management; Team Leadership; Market Expansion; Customer Relationship Management,,"Banjul, The Gambia",Full-time,Mid,Operations,Infrastructure,Jobs | Coinbase Job Board,2026-04-03T19:31:24.000Z
https://coinbase.getro.com/companies/blackbird-labs-2/jobs/73251626-data-analytics-business-intelligence-manager#content,Blackbird Labs,blackbirdlabs.com,Data Analytics & Business Intelligence Manager,The Data Analytics & Business Intelligence Manager at Blackbird Labs will lead data-driven decision-making processes and enhance business performance through analytics. The role involves managing data analysis projects and collaborating with various teams to optimize operations.,Data Analysis; Business Intelligence; SQL; Python; Data Visualization; ETL; Machine Learning; Statistical Analysis,USD 140k-165k / year + Equity,"New York, NY, USA",Full-time,Mid,Operations,,Jobs | Coinbase Job Board,2026-04-03T19:16:24.000Z
https://stripe.com/jobs/search?gh_jid=7736482,Stripe,stripe.com,Corporate Network Engineering Manager,"The Corporate Network Engineering Manager at Stripe will lead a global team focused on delivering efficient office networks and tooling. This role involves managing network design, operations, and automation while collaborating with various teams to support Stripe's rapid growth.",BGP; IPSec VPNs; Python; Linux; Junos; Juniper routers; network security; automation; troubleshooting; wireless design,"$205,800 - $308,800",Remote,Full-time,Mid,Engineering,,Jobs | Paradigm Job Board,2026-04-03T18:56:24.000Z
https://circle.wd1.myworkdayjobs.com/Circle/job/Boston---remote-first-in-US/Senior-Marketing-Operations-Manager_JR100968,Circle,,Senior Marketing Operations Manager,,,,,,,,,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-03T18:55:38.000Z
https://jobs.lever.co/anchorage/3422fa78-1103-4086-8ee7-0137dd5e8afe,Anchorage Digital,anchorage.com,"Member of Executive Office, Executive Administrative Assistant","The Executive Administrative Assistant will provide comprehensive support to multiple executives, managing complex calendars, coordinating travel, and assisting with project management. The role requires strong organizational skills and the ability to thrive in a fast-paced environment.",Google Workspace; calendar management; travel coordination; expense reporting; project management; Slack; Notion,,Remote,Full-time,Mid,G&A,Infrastructure,Lever: Anchorage Digital,2026-04-03T18:50:41.910Z
https://job-boards.greenhouse.io/xapo61/jobs/7616977003,Xapo Bank,xapo.com,Data Analyst (Remote - Work from Anywhere),"The Data Analyst role at Xapo Bank involves analyzing financial data to support decision-making and enhance operational efficiency. The position is fully remote, allowing for a flexible work environment.",Data Analysis; SQL; Python; Excel; Data Visualization; Statistical Analysis,,Remote,Full-time,Mid,Data,Infrastructure,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-03T18:40:38.000Z
https://coinbase.getro.com/companies/astar-foundation/jobs/73222506-talent-acquisition-corporate-operations#content,Astar Foundation,astar.network,Talent Acquisition & Corporate Operations,The role involves managing the full recruiting pipeline for engineering hires and supporting Corporate Operations. It emphasizes the importance of human interaction in the recruiting process while utilizing AI tools for efficiency.,Recruiting; Employer Branding; AI Tools; Sourcing; Pipeline Management,,"Tokyo, Japan or Singapore (Hybrid)",Full-time,Mid,"People & HR, Operations",Infrastructure,Jobs | Coinbase Job Board,2026-04-03T18:31:24.000Z
https://jobs.dragonfly.xyz/companies/infstones/jobs/73318666-growth-marketing-manager#content,InfStones,infstones.com,Growth Marketing Manager,The Growth Marketing Manager will drive user growth and engagement through digital marketing campaigns and community management. This role involves working closely with various teams to enhance the company's presence in the Web3 space.,Digital Marketing; Social Media; SEO; SEM; Google Analytics; Google Ads; Community Management; Content Creation; KOL Management; Performance Marketing,,"Texas, USA (Remote Acceptable)",Full-time,Mid,Marketing & Communications,DeFi,Jobs | Dragonfly Job Board,2026-04-03T18:30:38.000Z
https://www.coinbase.com/careers/positions/7778684?gh_jid=7778684,Coinbase,coinbase.com,"Staff Software Engineer, Backend (Consumer - Advanced Trading)","Coinbase is seeking an experienced backend engineer to join the Advanced Trading team to build and scale core systems for crypto trading. The role involves architecting robust systems, collaborating with product and design teams, and providing technical guidance to engineers.",Python; Java; AWS; Microservices; Docker; Kubernetes; PostgreSQL; GraphQL; REST APIs; Observability,"$218,025 - $256,500 USD",Remote,Full-time,Senior,Engineering,Trading,Greenhouse: Coinbase,2026-04-03T14:22:04-04:00
https://jobs.ashbyhq.com/Socket/514d3098-a489-4c55-8ec4-80cdb16fc54a,Socket,,Customer Success Manager,,,,,,,,,Ashby: Socket,2026-04-03T18:16:02.670+00:00
https://jobs.ashbyhq.com/Socket/7327ccd9-7f86-43a1-bc58-1fa2b056ce03,Socket,,Technical Account Manager,,,,,,,,,Ashby: Socket,2026-04-03T18:08:33.230+00:00
https://job-boards.greenhouse.io/okx/jobs/7688141003,OKX,okx.com,Global Head of Sanctions,"The Global Head of Sanctions will lead the sanctions compliance program at OKX, ensuring adherence to regulatory requirements and managing risks associated with financial crime. This role involves strategic leadership and policy development to enhance the company's compliance framework.",Sanctions Compliance; Risk Management; Regulatory Affairs; Financial Crime Prevention; AML; KYC; Blockchain Technology; Digital Assets; Strategic Leadership; Policy Development,,Remote,Full-time,Senior,Compliance,Infrastructure,Greenhouse: OKX,2026-04-03T12:00:15-04:00
https://job-boards.greenhouse.io/okx/jobs/7687898003,OKX,okx.com,Global Head of FCC,"The Global Head of FCC at OKX will lead the financial crimes compliance program, ensuring adherence to AML, CFT, and sanctions regulations. This role involves managing transaction monitoring systems, suspicious activity reporting, and engaging with regulators while building a high-performing compliance team.",AML; CFT; blockchain analytics; financial crimes compliance; regulatory engagement; transaction monitoring; risk management; policy development; investigations; KYC,,United States (US),Full-time,Senior,Compliance,Security,Greenhouse: OKX,2026-04-03T11:57:03-04:00
https://jobs.arbitrum.io/companies/arbitrum-2-257690d4-4404-495e-b8be-982cfb04bde0/jobs/73285393-senior-communications-pr-manager#content,Arbitrum,offchainlabs.com,Senior Communications & PR Manager,"The Senior PR & Communications Manager will develop and execute comprehensive PR strategies to enhance Offchain Labs' global communications. This role involves managing media relations, crafting narratives, and advising leadership on communication initiatives.",Public Relations; Media Relations; Crisis Communications; Content Creation; Blockchain; Crypto; Strategic Communication; Thought Leadership; Executive Communication; Technical Writing,,Remote,Full-time,Mid,Marketing & Communications,Infrastructure,Jobs | Arbitrum Job Board,2026-04-03T15:34:18.000Z
https://jobs.arbitrum.io/companies/arbitrum-2-257690d4-4404-495e-b8be-982cfb04bde0/jobs/73285391-head-of-social#content,Arbitrum,offchainlabs.com,Head of Social,The Head of Social at Arbitrum will lead the organic strategy across platforms to elevate the brand's presence. This role requires creativity and strategic thinking to maintain brand consistency while translating complex technical developments into accessible narratives.,Social Media Marketing; Web3; Content Strategy; Project Management; Brand Stewardship; AI Tools; Video Production; Motion Graphics; Community Management; Narrative Development,,Remote,Full-time,Senior,Marketing & Communications,Infrastructure,Jobs | Arbitrum Job Board,2026-04-03T15:19:18.000Z
https://jobs.dragonfly.xyz/companies/li-fi-2/jobs/73237220-mid-senior-qa-engineer#content,LI.FI,li.fi,Mid/Senior QA Engineer,"The Mid/Senior QA Engineer will take ownership of testing and verifying the quality of LI.FI's products, ensuring a seamless user experience. The role involves designing testing strategies, creating automation test suites, and collaborating with the development team to uphold quality standards.",REST API; web application testing; Git; GitHub; TypeScript; Playwright; Postman; QA tools,€60K - €90K,Remote,Full-time,Mid,Engineering,Infrastructure,Jobs | Dragonfly Job Board,2026-04-03T14:35:04.000Z
